season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
2023,2023-02-28,0,0,pre,,Winnipeg Jets,Los Angeles Kings,WPG,LAK,1528.13394335716,1501.75310720033,0.608183597491364,0.39181640250863603,0.23087577140424967,1.3068281091607472,0.9240476622435024,,,,,60,71,65
2023,2023-02-28,0,0,pre,,St. Louis Blues,Seattle Kraken,STL,SEA,1518.2758371535,1480.65175846698,0.6234939025360774,0.3765060974639226,0.22897503545743006,1.3331983020888951,0.8957767333685349,,,,,39,94,66
2023,2023-02-28,0,0,pre,,Minnesota Wild,New York Islanders,MIN,NYI,1535.06831424733,1517.92833745696,0.5954371581969158,0.4045628418030842,0.23244624005125566,1.2849134278354095,0.9475328122158462,,,,,74,89,81
2023,2023-02-28,0,0,pre,,Arizona Coyotes,Chicago Blackhawks,ARI,CHI,1435.18165036411,1424.4318582208,0.5865457771089079,0.4134542228910921,0.2335365885647438,1.2696482429594886,0.9638883456052552,,,,,0,2,1
2023,2023-02-28,0,0,pre,,Calgary Flames,Boston Bruins,CGY,BOS,1532.20787250035,1599.1874711531,0.4755838286825562,0.5244161713174438,0.24110033125579725,1.0776045699856451,1.1634957612701522,,,,,98,25,61
2023,2023-02-28,0,0,pre,,San Jose Sharks,Montreal Canadiens,SJS,MTL,1427.01224882694,1442.41602878265,0.549624057609523,0.45037594239047696,0.2380361118794467,1.206453853429717,1.0315822584497298,,,,,0,5,2
2023,2023-03-01,0,0,pre,,Philadelphia Flyers,New York Rangers,PHI,NYR,1420.9562954865,1536.22419093242,0.4071614752577066,0.5928385247422934,0.23276530278872318,0.9523151892318731,1.28045011355685,,,,,15,26,20
2023,2023-03-01,0,0,pre,,Edmonton Oilers,Toronto Maple Leafs,EDM,TOR,1537.1799988471,1566.13102526806,0.5302549011949659,0.4697450988050341,0.24039012403172197,1.1734318849549674,1.0669582390767545,,,,,95,23,59
2023,2023-03-01,0,0,pre,,Dallas Stars,Arizona Coyotes,DAL,ARI,1529.25058922319,1435.18165036411,0.6962127096920273,0.3037872903079727,0.21959958463510473,1.4591369821531095,0.7604626024819954,,,,,18,13,15
2023,2023-03-01,0,0,pre,,Colorado Avalanche,New Jersey Devils,COL,NJD,1585.38904927588,1510.4611884951,0.672418178264377,0.327581821735623,0.22274767330165757,1.4178044451362823,0.8049432281653752,,,,,92,11,51
2023,2023-03-01,0,0,pre,,Anaheim Ducks,Washington Capitals,ANA,WSH,1414.21607956558,1513.08854895624,0.43012711431706846,0.5698728856829316,0.2355726318475631,0.9945006841330306,1.2410719477145327,,,,,5,21,13
2023,2023-03-01,0,0,pre,,Vegas Golden Knights,Carolina Hurricanes,VEG,CAR,1543.66151483056,1551.20313965338,0.5608001499653046,0.4391998500346954,0.2366772478065556,1.225548911673873,1.0111283361326828,,,,,92,13,52
2023,2023-03-02,0,0,pre,,Detroit Red Wings,Seattle Kraken,DET,SEA,1463.43943791352,1480.65175846698,0.5470456867831555,0.45295431321684454,0.2383494507708364,1.2020527853458272,1.0362966654250092,,,,,11,80,45
2023,2023-03-02,0,0,pre,,Tampa Bay Lightning,Pittsburgh Penguins,TBL,PIT,1568.99304879012,1542.35748500665,0.6085329630563966,0.3914670369436034,0.2308325862093751,1.3074292746662062,0.923403311543169,,,,,96,38,67
2023,2023-03-02,0,0,pre,,Florida Panthers,Nashville Predators,FLA,NSH,1542.49488864622,1502.49758956363,0.6266954443093514,0.3733045556906486,0.22857523780409464,1.3387190662090447,0.8898561715950499,,,,,69,86,77
2023,2023-03-02,0,0,pre,,New York Rangers,Ottawa Senators,NYR,OTT,1536.22419093242,1462.97995584586,0.6702798055560211,0.32972019444397893,0.2230261101266383,1.4140958235090815,0.8089302866175567,,,,,38,34,36
2023,2023-03-02,0,0,pre,,Boston Bruins,Buffalo Sabres,BOS,BUF,1599.1874711531,1475.32035839071,0.7312275438363357,0.2687724561636643,0.2147626406692365,1.5201773700975365,0.6945852705716999,,,,,83,10,46
2023,2023-03-02,0,0,pre,,Calgary Flames,Toronto Maple Leafs,CGY,TOR,1532.20787250035,1566.13102526806,0.5231199440217416,0.47688005597825844,0.24125807773005392,1.1612910536565983,1.0799670240734556,,,,,93,25,59
2023,2023-03-02,0,0,pre,,Chicago Blackhawks,Dallas Stars,CHI,DAL,1424.4318582208,1529.25058922319,0.42175770595182244,0.5782422940481775,0.2345517750876698,0.9791431684034112,1.2554086066842585,,,,,14,12,13
2023,2023-03-02,0,0,pre,,Vancouver Canucks,Minnesota Wild,VAN,MIN,1497.13200188049,1535.06831424733,0.5173540684742065,0.4826459315257935,0.24196018754367576,1.1514892370575862,1.0904709504860897,,,,,61,94,77
2023,2023-03-02,0,0,pre,,San Jose Sharks,St. Louis Blues,SJS,STL,1427.01224882694,1518.2758371535,0.4408945638476864,0.5591054361523136,0.23688340476324754,1.0142319270327733,1.222651477730474,,,,,11,20,15
2023,2023-03-02,0,0,pre,,Los Angeles Kings,Montreal Canadiens,LAK,MTL,1501.75310720033,1442.41602878265,0.6523522261674995,0.34764777383250045,0.2253355501354649,1.3830418547049153,0.8422936954305497,,,,,11,42,26
2023,2023-03-03,0,0,pre,,Columbus Blue Jackets,Seattle Kraken,CBJ,SEA,1441.50888093078,1480.65175846698,0.5156195712707197,0.48438042872928033,0.24217155016962078,1.1485423018386347,1.0936292483309862,,,,,5,23,14
2023,2023-03-03,0,0,pre,,Edmonton Oilers,Winnipeg Jets,EDM,WPG,1537.1799988471,1528.13394335716,0.5841653613923264,0.41583463860767356,0.23382789456653552,1.2655644608181214,0.9682634337484142,,,,,81,52,66
2023,2023-03-03,0,0,pre,,Arizona Coyotes,Carolina Hurricanes,ARI,CAR,1435.18165036411,1551.20313965338,0.4061147792099283,0.5938852207900718,0.23263682953855727,0.9503891332942649,1.2822476962442924,,,,,29,10,19
2023,2023-03-03,0,0,pre,,Anaheim Ducks,Montreal Canadiens,ANA,MTL,1414.21607956558,1442.41602878265,0.5313316880493456,0.4686683119506544,0.24025919880038646,1.175265249231085,1.0649939495693015,,,,,0,6,3
2023,2023-03-03,0,0,pre,,Vegas Golden Knights,New Jersey Devils,VEG,NJD,1543.66151483056,1510.4611884951,0.6174974402812545,0.38250255971874547,0.22972158148841548,1.3228639735044663,0.9068576079839491,,,,,75,11,43
2023,2023-03-04,0,0,pre,,New York Islanders,Detroit Red Wings,NYI,DET,1517.92833745696,1463.43943791352,0.6459963102964835,0.3540036897035165,0.22614462020678497,1.3720486505527694,0.8540959696540156,,,,,28,87,57
2023,2023-03-04,0,0,pre,,Buffalo Sabres,Philadelphia Flyers,BUF,PHI,1475.32035839071,1420.9562954865,0.6458319559704789,0.35416804402952107,0.2261654802268314,1.3717644976998922,0.8544009825269393,,,,,1,7,4
2023,2023-03-04,0,0,pre,,Boston Bruins,New York Rangers,BOS,NYR,1599.1874711531,1536.22419093242,0.6570710589836785,0.34292894101632154,0.22473174822674136,1.3912091383995,0.8335226098272415,,,,,99,28,63
2023,2023-03-04,0,0,pre,,Dallas Stars,Colorado Avalanche,DAL,COL,1529.25058922319,1585.38904927588,0.49116696494080203,0.508833035059198,0.2429993577243638,1.1059800305899279,1.137019327134436,,,,,96,20,58
2023,2023-03-04,0,0,pre,,San Jose Sharks,Washington Capitals,SJS,WSH,1427.01224882694,1513.08854895624,0.44826782095533096,0.551732179044669,0.23777989127984828,1.027726459459497,1.210053431820351,,,,,9,20,14
2023,2023-03-04,0,0,pre,,Florida Panthers,Pittsburgh Penguins,FLA,PIT,1542.49488864622,1542.35748500665,0.5716568067735489,0.4283431932264511,0.23535521024411804,1.244126415845546,0.9912287943985719,,,,,89,82,85
2023,2023-03-04,0,0,pre,,Winnipeg Jets,Edmonton Oilers,WPG,EDM,1528.13394335716,1537.1799988471,0.5586660036161128,0.44133399638388715,0.23693685309305598,1.221900295498406,1.0150365575946498,,,,,81,55,68
2023,2023-03-04,0,0,pre,,Ottawa Senators,Columbus Blue Jackets,OTT,CBJ,1462.97995584586,1441.50888093078,0.6014284581257676,0.3985715418742324,0.23170925123715494,1.295209629783652,0.936499621453503,,,,,2,2,2
2023,2023-03-04,0,0,pre,,Vancouver Canucks,Toronto Maple Leafs,VAN,TOR,1497.13200188049,1566.13102526806,0.47268542825718607,0.5273145717428139,0.2407477125287024,1.072320633444507,1.1684270790841955,,,,,79,28,53
2023,2023-03-04,0,0,pre,,Chicago Blackhawks,Nashville Predators,CHI,NSH,1424.4318582208,1502.49758956363,0.4596977898284771,0.5403022101715229,0.23916888748639945,1.04861905817012,1.1905498293162793,,,,,6,24,15
2023,2023-03-04,0,0,pre,,Calgary Flames,Minnesota Wild,CGY,MIN,1532.20787250035,1535.06831424733,0.5674260431836777,0.43257395681632227,0.2358707165702902,1.2368836155312672,0.998987101039023,,,,,82,91,86
2023,2023-03-04,0,0,pre,,Los Angeles Kings,St. Louis Blues,LAK,STL,1501.75310720033,1518.2758371535,0.5480291165733342,0.4519708834266658,0.2382299422611481,1.203731230609123,1.034498711652025,,,,,54,98,76
2023,2023-03-05,0,0,pre,,Carolina Hurricanes,Tampa Bay Lightning,CAR,TBL,1551.20313965338,1568.99304879012,0.5462217007825295,0.4537782992174705,0.23844958062554303,1.200646646710437,1.037802933915106,,,,,97,26,61
2023,2023-03-05,0,0,pre,,Vegas Golden Knights,Montreal Canadiens,VEG,MTL,1543.66151483056,1442.41602878265,0.7048786440177762,0.2951213559822238,0.21842754679328188,1.4742199218290564,0.7442076249642254,,,,,29,9,19
2023,2023-03-05,0,0,pre,,Philadelphia Flyers,Detroit Red Wings,PHI,DET,1420.9562954865,1463.43943791352,0.510815940083254,0.48918405991674596,0.24275734325339232,1.1403849029138056,1.1023724403395867,,,,,1,15,8
2023,2023-03-05,0,0,pre,,Arizona Coyotes,New Jersey Devils,ARI,NJD,1435.18165036411,1510.4611884951,0.46368388429172513,0.5363161157082749,0.23965330270975999,1.055897697009408,1.1837556057003518,,,,,11,9,10
2023,2023-03-05,0,0,pre,,Colorado Avalanche,Seattle Kraken,COL,SEA,1585.38904927588,1480.65175846698,0.7090427450743575,0.2909572549256425,0.21785891503914262,1.4814731220295827,0.7363857930095599,,,,,80,38,59
2023,2023-03-06,0,0,pre,,Winnipeg Jets,San Jose Sharks,WPG,SJS,1528.13394335716,1427.01224882694,0.7047303836861892,0.29526961631381077,0.21844772554995678,1.4739617434801389,0.744485982069818,,,,,14,8,11
2023,2023-03-06,0,0,pre,,Buffalo Sabres,Edmonton Oilers,BUF,EDM,1475.32035839071,1537.1799988471,0.4829392312190023,0.5170607687809977,0.2419959231175407,1.0910050604870274,1.1509908626305134,,,,,48,41,44
2023,2023-03-06,0,0,pre,,Dallas Stars,Calgary Flames,DAL,CGY,1529.25058922319,1532.20787250035,0.567289206264567,0.432710793735433,0.23588738234587592,1.2366494289761916,0.9992379533696844,,,,,79,72,75
2023,2023-03-06,0,0,pre,,Chicago Blackhawks,Ottawa Senators,CHI,OTT,1424.4318582208,1462.97995584586,0.5164746464903404,0.48352535350965964,0.24206734263227378,1.1499949904000948,1.092072352232179,,,,,1,3,2
2023,2023-03-06,0,0,pre,,Vancouver Canucks,Nashville Predators,VAN,NSH,1497.13200188049,1502.49758956363,0.5638830255491925,0.43611697445080755,0.23630209712668926,1.2308214067536576,1.0054806903730318,,,,,40,97,68
2023,2023-03-06,0,0,pre,,Los Angeles Kings,Washington Capitals,LAK,WSH,1501.75310720033,1513.08854895624,0.5554142022455906,0.44458579775440943,0.2373322872775645,1.2163429687633558,1.0209893185142087,,,,,50,94,72
2023,2023-03-07,0,0,pre,,New Jersey Devils,Toronto Maple Leafs,NJD,TOR,1510.4611884951,1566.13102526806,0.4918411732338966,0.5081588267661035,0.24308167435383604,1.1072064449157786,1.1358752294380576,,,,,86,10,48
2023,2023-03-07,0,0,pre,,Pittsburgh Penguins,Columbus Blue Jackets,PIT,CBJ,1542.35748500665,1441.50888093078,0.7044031607924474,0.29559683920755264,0.21849224567452388,1.473391938797644,0.7451003068768798,,,,,28,13,20
2023,2023-03-07,0,0,pre,,Florida Panthers,Vegas Golden Knights,FLA,VEG,1542.49488864622,1543.66151483056,0.5698177205150529,0.43018227948494714,0.2355793539536681,1.2409775045134859,0.9946018494401823,,,,,90,37,63
2023,2023-03-07,0,0,pre,,Tampa Bay Lightning,Philadelphia Flyers,TBL,PHI,1568.99304879012,1420.9562954865,0.7576780214834601,0.24232197851653992,0.21089653446399986,1.5664609084605183,0.6444356260034816,,,,,29,7,18
2023,2023-03-07,0,0,pre,,Montreal Canadiens,Carolina Hurricanes,MTL,CAR,1442.41602878265,1551.20313965338,0.4161967760759126,0.5838032239240873,0.23387219118108513,0.9689288913495332,1.2649432998315517,,,,,33,16,24
2023,2023-03-07,0,0,pre,,New York Islanders,Buffalo Sabres,NYI,BUF,1517.92833745696,1475.32035839071,0.6302045373985987,0.3697954626014013,0.22813600491957742,1.344772734272468,0.8833632706471093,,,,,35,57,46
2023,2023-03-07,0,0,pre,,Minnesota Wild,Calgary Flames,MIN,CGY,1535.06831424733,1532.20787250035,0.5754907020539488,0.4245092979460512,0.23488763585454153,1.2506933895007168,0.9841942463538248,,,,,82,85,83
2023,2023-03-07,0,0,pre,,Arizona Coyotes,St. Louis Blues,ARI,STL,1435.18165036411,1518.2758371535,0.45251715522986663,0.5474828447701334,0.2382963268707027,1.035497461393179,1.2027988654775237,,,,,14,39,26
2023,2023-03-07,0,0,pre,,Colorado Avalanche,San Jose Sharks,COL,SJS,1585.38904927588,1427.01224882694,0.7684381884860068,0.23156181151399324,0.20925822101209257,1.5853325897037693,0.6239256313083233,,,,,43,4,23
2023,2023-03-07,0,0,pre,,Seattle Kraken,Anaheim Ducks,SEA,ANA,1480.65175846698,1414.21607956558,0.6615608481251988,0.3384391518748012,0.22415463390413987,1.3989844004377212,0.8251702334664186,,,,,1,18,9
2023,2023-03-08,0,0,pre,,Winnipeg Jets,Minnesota Wild,WPG,MIN,1528.13394335716,1535.06831424733,0.5616609526295309,0.43833904737046914,0.236572515383629,1.2270208762863573,1.0095516390972716,,,,,80,72,76
2023,2023-03-08,0,0,pre,,Detroit Red Wings,Chicago Blackhawks,DET,CHI,1463.43943791352,1424.4318582208,0.6253616157144699,0.3746383842855301,0.2287419082585874,1.3364187303573258,0.8923231779012615,,,,,1,14,7
2023,2023-03-08,0,0,pre,,Vancouver Canucks,Anaheim Ducks,VAN,ANA,1497.13200188049,1414.21607956558,0.6824655110250676,0.3175344889749324,0.22142999459729223,1.4352426822283084,0.7861873123689839,,,,,3,12,7
2023,2023-03-09,0,0,pre,,Washington Capitals,New Jersey Devils,WSH,NJD,1513.08854895624,1510.4611884951,0.5751628842424051,0.42483711575759486,0.23492763316737106,1.2501317465713946,0.9847958865959766,,,,,56,52,54
2023,2023-03-09,0,0,pre,,Buffalo Sabres,Dallas Stars,BUF,DAL,1475.32035839071,1529.25058922319,0.49434418441540223,0.5056558155845978,0.2433874126210578,1.1117586294627304,1.1316287831583274,,,,,43,28,35
2023,2023-03-09,0,0,pre,,Carolina Hurricanes,Philadelphia Flyers,CAR,PHI,1551.20313965338,1420.9562954865,0.738383614891035,0.261616385108965,0.21373717948030993,1.5326843780410948,0.6810528014392152,,,,,20,7,13
2023,2023-03-09,0,0,pre,,Montreal Canadiens,New York Rangers,MTL,NYR,1442.41602878265,1536.22419093242,0.4372869867551701,0.5627130132448299,0.2364444949919619,1.007624367752419,1.2288201272395427,,,,,25,50,37
2023,2023-03-09,0,0,pre,,Tampa Bay Lightning,Vegas Golden Knights,TBL,VEG,1568.99304879012,1543.66151483056,0.6067432868799756,0.3932567131200244,0.23105372424378018,1.3043500019102006,0.9267037223335794,,,,,96,13,54
2023,2023-03-09,0,0,pre,,Pittsburgh Penguins,New York Islanders,PIT,NYI,1542.35748500665,1517.92833745696,0.6055031510156352,0.39449684898436477,0.23120683811905804,1.3022166711328769,0.9289901669861811,,,,,78,94,86
2023,2023-03-09,0,0,pre,,Boston Bruins,Edmonton Oilers,BOS,EDM,1599.1874711531,1537.1799988471,0.6558302149776206,0.3441697850223794,0.2248907890245594,1.389061044467337,0.8358297445572223,,,,,99,26,62
2023,2023-03-09,0,0,pre,,St. Louis Blues,San Jose Sharks,STL,SJS,1518.2758371535,1427.01224882694,0.692786426862838,0.307213573137162,0.22005896729475044,1.4531779553691702,0.7668810119255803,,,,,11,16,13
2023,2023-03-09,0,0,pre,,Colorado Avalanche,Los Angeles Kings,COL,LAK,1585.38904927588,1501.75310720033,0.6833630282264354,0.31663697177356465,0.22131149748608336,1.4368014588355371,0.7845100386505464,,,,,89,43,66
2023,2023-03-09,0,0,pre,,Arizona Coyotes,Nashville Predators,ARI,NSH,1435.18165036411,1502.49758956363,0.4751009729275374,0.5248990270724626,0.24104157722102457,1.0767244352224024,1.1643171419986222,,,,,9,43,26
2023,2023-03-09,0,0,pre,,Seattle Kraken,Ottawa Senators,SEA,OTT,1480.65175846698,1462.97995584586,0.5961744167823594,0.4038255832176406,0.23235565549569973,1.286179991659187,0.9461756638365129,,,,,11,38,24
2023,2023-03-10,0,0,pre,,Florida Panthers,Chicago Blackhawks,FLA,CHI,1542.49488864622,1424.4318582208,0.7246106519472172,0.2753893480527828,0.21569867459165706,1.5086224212660801,0.7070762533255769,,,,,18,16,17
2023,2023-03-10,0,0,pre,,Calgary Flames,Anaheim Ducks,CGY,ANA,1532.20787250035,1414.21607956558,0.7245288137300545,0.2754711862699455,0.21571018153161028,1.508479567057127,0.7072306144744833,,,,,11,12,11
2023,2023-03-11,0,0,pre,,Boston Bruins,Detroit Red Wings,BOS,DET,1599.1874711531,1463.43943791352,0.7444545706829881,0.25554542931701185,0.21285579929674855,1.5433034679798796,0.669552331316869,,,,,77,14,45
2023,2023-03-11,0,0,pre,,Pittsburgh Penguins,Philadelphia Flyers,PIT,PHI,1542.35748500665,1420.9562954865,0.7284286072755303,0.27157139272446973,0.2151599632197708,1.5152885054211993,0.6998714577985714,,,,,17,11,14
2023,2023-03-11,0,0,pre,,Buffalo Sabres,New York Rangers,BUF,NYR,1475.32035839071,1536.22419093242,0.48431327340614894,0.5156867265938511,0.2421633652949258,1.0935069799621893,1.1486563853327367,,,,,47,62,54
2023,2023-03-11,0,0,pre,,Colorado Avalanche,Arizona Coyotes,COL,ARI,1585.38904927588,1435.18165036411,0.7599647805613674,0.2400352194386326,0.2105518319651067,1.5704694163116852,0.6400824156534214,,,,,49,8,28
2023,2023-03-11,0,0,pre,,Columbus Blue Jackets,St. Louis Blues,CBJ,STL,1441.50888093078,1518.2758371535,0.4615552849106742,0.5384447150893258,0.23939461253602554,1.0520113337622283,1.1873832787737972,,,,,16,21,18
2023,2023-03-11,0,0,pre,,Florida Panthers,Winnipeg Jets,FLA,WPG,1542.49488864622,1528.13394335716,0.5915777085472634,0.40842229145273656,0.23291998586276616,1.2782851314457369,0.9546348544170293,,,,,83,56,69
2023,2023-03-11,0,0,pre,,Carolina Hurricanes,Vegas Golden Knights,CAR,VEG,1551.20313965338,1543.66151483056,0.5820601374964356,0.4179398625035644,0.23408533291920483,1.2619538668472248,0.9721314660719801,,,,,92,13,52
2023,2023-03-11,0,0,pre,,Tampa Bay Lightning,Chicago Blackhawks,TBL,CHI,1568.99304879012,1424.4318582208,0.7539857936199393,0.24601420638006066,0.21144932091653437,1.5599911241147626,0.6514581968017717,,,,,31,6,18
2023,2023-03-11,0,0,pre,,Toronto Maple Leafs,Edmonton Oilers,TOR,EDM,1566.13102526806,1537.1799988471,0.6117035418847531,0.38829645811524693,0.23044029403581143,1.3128862337506477,0.9175540602851636,,,,,95,20,57
2023,2023-03-11,0,0,pre,,Montreal Canadiens,New Jersey Devils,MTL,NJD,1442.41602878265,1510.4611884951,0.4740542536220574,0.5259457463779427,0.24091422605730542,1.0748163196808886,1.166097906376417,,,,,14,11,12
2023,2023-03-11,0,0,pre,,New York Islanders,Washington Capitals,NYI,WSH,1517.92833745696,1513.08854895624,0.578271855872584,0.421728144127416,0.2345481653851576,1.2554592742415407,0.9790888911436169,,,,,61,99,80
2023,2023-03-11,0,0,pre,,Seattle Kraken,Dallas Stars,SEA,DAL,1480.65175846698,1529.25058922319,0.5020164337015663,0.49798356629843366,0.24383236391782626,1.1254573775659094,1.118374986351917,,,,,46,81,63
2023,2023-03-11,0,0,pre,,Vancouver Canucks,Ottawa Senators,VAN,OTT,1497.13200188049,1462.97995584586,0.6187906045801433,0.38120939541985666,0.2295608265527702,1.3250919530625507,0.9044688734902194,,,,,17,24,20
2023,2023-03-11,0,0,pre,,Los Angeles Kings,Nashville Predators,LAK,NSH,1501.75310720033,1502.49758956363,0.5704132876327042,0.42958671236729584,0.23550677742497853,1.2419971575196214,0.9935096199053572,,,,,43,99,71
2023,2023-03-11,0,0,pre,,San Jose Sharks,Minnesota Wild,SJS,MIN,1427.01224882694,1535.06831424733,0.4172196399081123,0.5827803600918877,0.23399727964621425,0.9708082987089675,1.2631889809372467,,,,,17,22,19
2023,2023-03-12,0,0,pre,,Detroit Red Wings,Boston Bruins,DET,BOS,1463.43943791352,1599.1874711531,0.3790446060541556,0.6209553939458444,0.2292914257233143,0.9004689596967361,1.3288224660265782,,,,,77,22,49
2023,2023-03-12,0,0,pre,,Pittsburgh Penguins,New York Rangers,PIT,NYR,1542.35748500665,1536.22419093242,0.5800866760454865,0.41991332395451353,0.23432650493501986,1.2585701736688808,0.975756331266139,,,,,87,93,90
2023,2023-03-12,0,0,pre,,Tampa Bay Lightning,Winnipeg Jets,TBL,WPG,1568.99304879012,1528.13394335716,0.6278553199915732,0.3721446800084268,0.2284301777464464,1.3407197153848658,0.8877104623615807,,,,,93,25,59
2023,2023-03-12,0,0,pre,,St. Louis Blues,Vegas Golden Knights,STL,VEG,1518.2758371535,1543.66151483056,0.5353637122225278,0.46463628777747223,0.2397690582695395,1.182132829603315,1.0576362286662246,,,,,79,42,60
2023,2023-03-12,0,0,pre,,New Jersey Devils,Carolina Hurricanes,NJD,CAR,1510.4611884951,1551.20313965338,0.5133202507408912,0.48667974925910884,0.24245186482653708,1.1446369142629647,1.0978149505635724,,,,,79,18,48
2023,2023-03-12,0,0,pre,,Calgary Flames,Ottawa Senators,CGY,OTT,1532.20787250035,1462.97995584586,0.6651502561608789,0.33484974383912114,0.2236913276399618,1.4052034960810318,0.8184878315589299,,,,,36,24,30
2023,2023-03-12,0,0,pre,,Anaheim Ducks,Nashville Predators,ANA,NSH,1414.21607956558,1502.49758956363,0.44513034383218114,0.5548696561678188,0.2373984936499721,1.0219859082106804,1.2154125854392916,,,,,3,23,13
2023,2023-03-12,0,0,pre,,Arizona Coyotes,Minnesota Wild,ARI,MIN,1435.18165036411,1535.06831424733,0.42869666194939166,0.5713033380506083,0.23539829728563777,0.9918771569094976,1.24352114037614,,,,,20,30,25
2023,2023-03-13,0,0,pre,,Montreal Canadiens,Colorado Avalanche,MTL,COL,1442.41602878265,1585.38904927588,0.36930588449753504,0.630694115502465,0.22807463606402223,0.8824570998560152,1.3456175362080072,,,,,54,10,32
2023,2023-03-13,0,0,pre,,Toronto Maple Leafs,Buffalo Sabres,TOR,BUF,1566.13102526806,1475.32035839071,0.6922312434822621,0.30776875651773794,0.22013319887578703,1.452212607850797,0.76792059102499,,,,,66,11,38
2023,2023-03-13,0,0,pre,,Seattle Kraken,Dallas Stars,SEA,DAL,1480.65175846698,1529.25058922319,0.5020164337015663,0.49798356629843366,0.24383236391782626,1.1254573775659094,1.118374986351917,,,,,46,78,62
2023,2023-03-14,0,0,pre,,Carolina Hurricanes,Winnipeg Jets,CAR,WPG,1551.20313965338,1528.13394335716,0.6036316261076831,0.39636837389231694,0.23143772405665924,1.2989978465570429,0.9324398774996163,,,,,87,21,54
2023,2023-03-14,0,0,pre,,Philadelphia Flyers,Vegas Golden Knights,PHI,VEG,1420.9562954865,1543.66151483056,0.3968697858793312,0.6031302141206688,0.2314995456279483,0.9333639422820844,1.298135603345864,,,,,17,5,11
2023,2023-03-14,0,0,pre,,New Jersey Devils,Tampa Bay Lightning,NJD,TBL,1510.4611884951,1568.99304879012,0.487724133515714,0.512275866484286,0.24257923716178278,1.0997157559395774,1.1428634812222054,,,,,87,19,53
2023,2023-03-14,0,0,pre,,New York Rangers,Washington Capitals,NYR,WSH,1536.22419093242,1513.08854895624,0.6037231377202852,0.3962768622797148,0.23142643948771338,1.2991552187293278,0.9322712207583856,,,,,72,99,85
2023,2023-03-14,0,0,pre,,Pittsburgh Penguins,Montreal Canadiens,PIT,MTL,1542.35748500665,1442.41602878265,0.7033146877561433,0.29668531224385675,0.21864017888586337,1.4714967052540915,0.7471434736317718,,,,,28,22,25
2023,2023-03-14,0,0,pre,,Nashville Predators,Detroit Red Wings,NSH,DET,1502.49758956363,1463.43943791352,0.625429817084881,0.374570182915119,0.2287333897815193,1.3365363418190208,0.8921970479624984,,,,,20,76,48
2023,2023-03-14,0,0,pre,,Chicago Blackhawks,Boston Bruins,CHI,BOS,1424.4318582208,1599.1874711531,0.3278002671639699,0.6721997328360301,0.22277614813727306,0.8053506015880547,1.4174255465492185,,,,,49,4,26
2023,2023-03-14,0,0,pre,,Edmonton Oilers,Ottawa Senators,EDM,OTT,1537.1799988471,1462.97995584586,0.6714946487110666,0.32850535128893343,0.22286800885057673,1.416202630960657,0.8066653778899198,,,,,39,18,28
2023,2023-03-14,0,0,pre,,Vancouver Canucks,Dallas Stars,VAN,DAL,1497.13200188049,1529.25058922319,0.525710724236074,0.474289275763926,0.24094281886467442,1.1656980435319932,1.0752447753326813,,,,,58,73,65
2023,2023-03-14,0,0,pre,,Arizona Coyotes,Calgary Flames,ARI,CGY,1435.18165036411,1532.20787250035,0.43273410158230363,0.5672658984176964,0.2358902210343498,0.9992806813276067,1.2366095397067431,,,,,19,26,22
2023,2023-03-14,0,0,pre,,San Jose Sharks,Columbus Blue Jackets,SJS,CBJ,1427.01224882694,1441.50888093078,0.5509163511656523,0.4490836488343477,0.23787905058693762,1.208660294350137,1.0292187562368007,,,,,0,0,0
2023,2023-03-14,0,0,pre,,Los Angeles Kings,New York Islanders,LAK,NYI,1501.75310720033,1517.92833745696,0.5485245466289763,0.4514754533710237,0.23816973493207422,1.2045768823156673,1.0335928526164069,,,,,53,93,73
2023,2023-03-15,0,0,pre,,Washington Capitals,Buffalo Sabres,WSH,BUF,1513.08854895624,1475.32035839071,0.6236886246105936,0.3763113753894064,0.2289507440560698,1.3335340186133549,0.895416725442715,,,,,32,58,45
2023,2023-03-15,0,0,pre,,Toronto Maple Leafs,Colorado Avalanche,TOR,COL,1566.13102526806,1585.38904927588,0.5441261629659933,0.45587383703400675,0.2387042207606962,1.1970713349663777,1.0416328857943185,,,,,100,8,54
2023,2023-03-15,0,0,pre,,St. Louis Blues,Minnesota Wild,STL,MIN,1518.2758371535,1535.06831424733,0.5476444725919677,0.4523555274080323,0.23827668549796802,1.2030747209214065,1.0352019645765616,,,,,75,97,86
2023,2023-03-15,0,0,pre,,Anaheim Ducks,New York Islanders,ANA,NYI,1414.21607956558,1517.92833745696,0.4233118256297016,0.5766881743702984,0.2347415022832401,0.9819962996600662,1.252745202623174,,,,,6,24,15
2023,2023-03-16,0,0,pre,,New Jersey Devils,Tampa Bay Lightning,NJD,TBL,1510.4611884951,1568.99304879012,0.487724133515714,0.512275866484286,0.24257923716178278,1.0997157559395774,1.1428634812222054,,,,,87,19,53
